DATE,rate,g_growth,domar_spread,Country
2018-12-26,2.81,2.125110751484538,0.6848892485154621,USA
2018-12-27,2.77,2.125110751484538,0.644889248515462,USA
2018-12-28,2.72,2.125110751484538,0.5948892485154622,USA
2018-12-31,2.69,2.125110751484538,0.564889248515462,USA
2019-01-01,2.69,1.9335587266003706,0.7564412733996293,USA
2019-01-02,2.66,1.9335587266003706,0.7264412733996295,USA
2019-01-03,2.56,1.9335587266003706,0.6264412733996294,USA
2019-01-04,2.67,1.9335587266003706,0.7364412733996293,USA
2019-01-07,2.7,1.9335587266003706,0.7664412733996295,USA
2019-01-08,2.73,1.9335587266003706,0.7964412733996293,USA
2019-01-09,2.74,1.9335587266003706,0.8064412733996296,USA
2019-01-10,2.74,1.9335587266003706,0.8064412733996296,USA
2019-01-11,2.71,1.9335587266003706,0.7764412733996293,USA
2019-01-14,2.71,1.9335587266003706,0.7764412733996293,USA
2019-01-15,2.72,1.9335587266003706,0.7864412733996295,USA
2019-01-16,2.73,1.9335587266003706,0.7964412733996293,USA
2019-01-17,2.75,1.9335587266003706,0.8164412733996294,USA
2019-01-18,2.79,1.9335587266003706,0.8564412733996294,USA
2019-01-21,2.79,1.9335587266003706,0.8564412733996294,USA
2019-01-22,2.74,1.9335587266003706,0.8064412733996296,USA
2019-01-23,2.76,1.9335587266003706,0.8264412733996291,USA
2019-01-24,2.72,1.9335587266003706,0.7864412733996295,USA
2019-01-25,2.76,1.9335587266003706,0.8264412733996291,USA
2019-01-28,2.75,1.9335587266003706,0.8164412733996294,USA
2019-01-29,2.72,1.9335587266003706,0.7864412733996295,USA
2019-01-30,2.7,1.9335587266003706,0.7664412733996295,USA
2019-01-31,2.63,1.9335587266003706,0.6964412733996292,USA
2019-02-01,2.7,1.9335587266003706,0.7664412733996295,USA
2019-02-04,2.73,1.9335587266003706,0.7964412733996293,USA
2019-02-05,2.71,1.9335587266003706,0.7764412733996293,USA
2019-02-06,2.7,1.9335587266003706,0.7664412733996295,USA
2019-02-07,2.65,1.9335587266003706,0.7164412733996293,USA
2019-02-08,2.63,1.9335587266003706,0.6964412733996292,USA
2019-02-11,2.65,1.9335587266003706,0.7164412733996293,USA
2019-02-12,2.68,1.9335587266003706,0.7464412733996295,USA
2019-02-13,2.71,1.9335587266003706,0.7764412733996293,USA
2019-02-14,2.66,1.9335587266003706,0.7264412733996295,USA
2019-02-15,2.66,1.9335587266003706,0.7264412733996295,USA
2019-02-18,2.66,1.9335587266003706,0.7264412733996295,USA
2019-02-19,2.65,1.9335587266003706,0.7164412733996293,USA
2019-02-20,2.65,1.9335587266003706,0.7164412733996293,USA
2019-02-21,2.69,1.9335587266003706,0.7564412733996293,USA
2019-02-22,2.65,1.9335587266003706,0.7164412733996293,USA
2019-02-25,2.67,1.9335587266003706,0.7364412733996293,USA
2019-02-26,2.64,1.9335587266003706,0.7064412733996295,USA
2019-02-27,2.69,1.9335587266003706,0.7564412733996293,USA
2019-02-28,2.73,1.9335587266003706,0.7964412733996293,USA
2019-03-01,2.76,1.9335587266003706,0.8264412733996291,USA
2019-03-04,2.72,1.9335587266003706,0.7864412733996295,USA
2019-03-05,2.72,1.9335587266003706,0.7864412733996295,USA
2019-03-06,2.69,1.9335587266003706,0.7564412733996293,USA
2019-03-07,2.64,1.9335587266003706,0.7064412733996295,USA
2019-03-08,2.62,1.9335587266003706,0.6864412733996295,USA
2019-03-11,2.64,1.9335587266003706,0.7064412733996295,USA
2019-03-12,2.61,1.9335587266003706,0.6764412733996292,USA
2019-03-13,2.61,1.9335587266003706,0.6764412733996292,USA
2019-03-14,2.63,1.9335587266003706,0.6964412733996292,USA
2019-03-15,2.59,1.9335587266003706,0.6564412733996292,USA
2019-03-18,2.6,1.9335587266003706,0.6664412733996294,USA
2019-03-19,2.61,1.9335587266003706,0.6764412733996292,USA
2019-03-20,2.54,1.9335587266003706,0.6064412733996294,USA
2019-03-21,2.54,1.9335587266003706,0.6064412733996294,USA
2019-03-22,2.44,1.9335587266003706,0.5064412733996293,USA
2019-03-25,2.43,1.9335587266003706,0.4964412733996295,USA
2019-03-26,2.41,1.9335587266003706,0.4764412733996295,USA
2019-03-27,2.39,1.9335587266003706,0.4564412733996295,USA
2019-03-28,2.39,1.9335587266003706,0.4564412733996295,USA
2019-03-29,2.41,1.9335587266003706,0.4764412733996295,USA
2019-04-01,2.49,2.242125694698238,0.24787430530176202,USA
2019-04-02,2.48,2.242125694698238,0.2378743053017618,USA
2019-04-03,2.52,2.242125694698238,0.2778743053017618,USA
2019-04-04,2.51,2.242125694698238,0.2678743053017616,USA
2019-04-05,2.5,2.242125694698238,0.2578743053017618,USA
2019-04-08,2.52,2.242125694698238,0.2778743053017618,USA
2019-04-09,2.51,2.242125694698238,0.2678743053017616,USA
2019-04-10,2.48,2.242125694698238,0.2378743053017618,USA
2019-04-11,2.51,2.242125694698238,0.2678743053017616,USA
2019-04-12,2.56,2.242125694698238,0.31787430530176186,USA
2019-04-15,2.55,2.242125694698238,0.30787430530176163,USA
2019-04-16,2.6,2.242125694698238,0.3578743053017619,USA
2019-04-17,2.59,2.242125694698238,0.34787430530176167,USA
2019-04-18,2.57,2.242125694698238,0.32787430530176165,USA
2019-04-19,2.57,2.242125694698238,0.32787430530176165,USA
2019-04-22,2.59,2.242125694698238,0.34787430530176167,USA
2019-04-23,2.57,2.242125694698238,0.32787430530176165,USA
2019-04-24,2.53,2.242125694698238,0.2878743053017616,USA
2019-04-25,2.54,2.242125694698238,0.29787430530176184,USA
2019-04-26,2.51,2.242125694698238,0.2678743053017616,USA
2019-04-29,2.54,2.242125694698238,0.29787430530176184,USA
2019-04-30,2.51,2.242125694698238,0.2678743053017616,USA
2019-05-01,2.52,2.242125694698238,0.2778743053017618,USA
2019-05-02,2.55,2.242125694698238,0.30787430530176163,USA
2019-05-03,2.54,2.242125694698238,0.29787430530176184,USA
2019-05-06,2.51,2.242125694698238,0.2678743053017616,USA
2019-05-07,2.45,2.242125694698238,0.20787430530176199,USA
2019-05-08,2.49,2.242125694698238,0.24787430530176202,USA
2019-05-09,2.45,2.242125694698238,0.20787430530176199,USA
2019-05-10,2.47,2.242125694698238,0.227874305301762,USA
2019-05-13,2.4,2.242125694698238,0.15787430530176172,USA
2019-05-14,2.42,2.242125694698238,0.17787430530176174,USA
2019-05-15,2.37,2.242125694698238,0.12787430530176191,USA
2019-05-16,2.4,2.242125694698238,0.15787430530176172,USA
2019-05-17,2.39,2.242125694698238,0.14787430530176193,USA
2019-05-20,2.41,2.242125694698238,0.16787430530176195,USA
2019-05-21,2.43,2.242125694698238,0.18787430530176197,USA
2019-05-22,2.39,2.242125694698238,0.14787430530176193,USA
2019-05-23,2.31,2.242125694698238,0.06787430530176186,USA
2019-05-24,2.32,2.242125694698238,0.07787430530176165,USA
2019-05-27,2.32,2.242125694698238,0.07787430530176165,USA
2019-05-28,2.26,2.242125694698238,0.017874305301761595,USA
2019-05-29,2.25,2.242125694698238,0.007874305301761808,USA
2019-05-30,2.22,2.242125694698238,-0.022125694698237997,USA
2019-05-31,2.14,2.242125694698238,-0.10212569469823807,USA
2019-06-03,2.07,2.242125694698238,-0.17212569469823835,USA
2019-06-04,2.12,2.242125694698238,-0.12212569469823809,USA
2019-06-05,2.12,2.242125694698238,-0.12212569469823809,USA
2019-06-06,2.12,2.242125694698238,-0.12212569469823809,USA
2019-06-07,2.09,2.242125694698238,-0.15212569469823833,USA
2019-06-10,2.15,2.242125694698238,-0.09212569469823828,USA
2019-06-11,2.15,2.242125694698238,-0.09212569469823828,USA
2019-06-12,2.13,2.242125694698238,-0.1121256946982383,USA
2019-06-13,2.1,2.242125694698238,-0.1421256946982381,USA
2019-06-14,2.09,2.242125694698238,-0.15212569469823833,USA
2019-06-17,2.09,2.242125694698238,-0.15212569469823833,USA
2019-06-18,2.06,2.242125694698238,-0.18212569469823814,USA
2019-06-19,2.03,2.242125694698238,-0.2121256946982384,USA
2019-06-20,2.01,2.242125694698238,-0.2321256946982384,USA
2019-06-21,2.07,2.242125694698238,-0.17212569469823835,USA
2019-06-24,2.02,2.242125694698238,-0.22212569469823817,USA
2019-06-25,2.0,2.242125694698238,-0.2421256946982382,USA
2019-06-26,2.05,2.242125694698238,-0.19212569469823837,USA
2019-06-27,2.01,2.242125694698238,-0.2321256946982384,USA
2019-06-28,2.0,2.242125694698238,-0.2421256946982382,USA
2019-07-01,2.03,2.797216868642849,-0.7672168686428491,USA
2019-07-02,1.98,2.797216868642849,-0.8172168686428489,USA
2019-07-03,1.96,2.797216868642849,-0.8372168686428489,USA
2019-07-04,1.96,2.797216868642849,-0.8372168686428489,USA
2019-07-05,2.04,2.797216868642849,-0.7572168686428489,USA
2019-07-08,2.05,2.797216868642849,-0.7472168686428491,USA
2019-07-09,2.07,2.797216868642849,-0.7272168686428491,USA
2019-07-10,2.07,2.797216868642849,-0.7272168686428491,USA
2019-07-11,2.13,2.797216868642849,-0.667216868642849,USA
2019-07-12,2.12,2.797216868642849,-0.6772168686428488,USA
2019-07-15,2.09,2.797216868642849,-0.707216868642849,USA
2019-07-16,2.13,2.797216868642849,-0.667216868642849,USA
2019-07-17,2.06,2.797216868642849,-0.7372168686428489,USA
2019-07-18,2.04,2.797216868642849,-0.7572168686428489,USA
2019-07-19,2.05,2.797216868642849,-0.7472168686428491,USA
2019-07-22,2.05,2.797216868642849,-0.7472168686428491,USA
2019-07-23,2.08,2.797216868642849,-0.7172168686428488,USA
2019-07-24,2.05,2.797216868642849,-0.7472168686428491,USA
2019-07-25,2.08,2.797216868642849,-0.7172168686428488,USA
2019-07-26,2.08,2.797216868642849,-0.7172168686428488,USA
2019-07-29,2.06,2.797216868642849,-0.7372168686428489,USA
2019-07-30,2.06,2.797216868642849,-0.7372168686428489,USA
2019-07-31,2.02,2.797216868642849,-0.7772168686428489,USA
2019-08-01,1.9,2.797216868642849,-0.897216868642849,USA
2019-08-02,1.86,2.797216868642849,-0.9372168686428488,USA
2019-08-05,1.75,2.797216868642849,-1.047216868642849,USA
2019-08-06,1.73,2.797216868642849,-1.067216868642849,USA
2019-08-07,1.71,2.797216868642849,-1.087216868642849,USA
2019-08-08,1.72,2.797216868642849,-1.077216868642849,USA
2019-08-09,1.74,2.797216868642849,-1.057216868642849,USA
2019-08-12,1.65,2.797216868642849,-1.147216868642849,USA
2019-08-13,1.68,2.797216868642849,-1.117216868642849,USA
2019-08-14,1.59,2.797216868642849,-1.2072168686428488,USA
2019-08-15,1.52,2.797216868642849,-1.277216868642849,USA
2019-08-16,1.55,2.797216868642849,-1.2472168686428489,USA
2019-08-19,1.6,2.797216868642849,-1.1972168686428488,USA
2019-08-20,1.55,2.797216868642849,-1.2472168686428489,USA
2019-08-21,1.59,2.797216868642849,-1.2072168686428488,USA
2019-08-22,1.62,2.797216868642849,-1.1772168686428488,USA
2019-08-23,1.52,2.797216868642849,-1.277216868642849,USA
2019-08-26,1.54,2.797216868642849,-1.2572168686428489,USA
2019-08-27,1.49,2.797216868642849,-1.307216868642849,USA
2019-08-28,1.47,2.797216868642849,-1.327216868642849,USA
2019-08-29,1.5,2.797216868642849,-1.297216868642849,USA
2019-08-30,1.5,2.797216868642849,-1.297216868642849,USA
2019-09-02,1.5,2.797216868642849,-1.297216868642849,USA
2019-09-03,1.47,2.797216868642849,-1.327216868642849,USA
2019-09-04,1.47,2.797216868642849,-1.327216868642849,USA
2019-09-05,1.57,2.797216868642849,-1.2272168686428488,USA
2019-09-06,1.55,2.797216868642849,-1.2472168686428489,USA
2019-09-09,1.63,2.797216868642849,-1.167216868642849,USA
2019-09-10,1.72,2.797216868642849,-1.077216868642849,USA
2019-09-11,1.75,2.797216868642849,-1.047216868642849,USA
2019-09-12,1.79,2.797216868642849,-1.0072168686428489,USA
2019-09-13,1.9,2.797216868642849,-0.897216868642849,USA
2019-09-16,1.84,2.797216868642849,-0.9572168686428488,USA
2019-09-17,1.81,2.797216868642849,-0.9872168686428489,USA
2019-09-18,1.8,2.797216868642849,-0.9972168686428489,USA
2019-09-19,1.79,2.797216868642849,-1.0072168686428489,USA
2019-09-20,1.74,2.797216868642849,-1.057216868642849,USA
2019-09-23,1.72,2.797216868642849,-1.077216868642849,USA
2019-09-24,1.64,2.797216868642849,-1.157216868642849,USA
2019-09-25,1.73,2.797216868642849,-1.067216868642849,USA
2019-09-26,1.7,2.797216868642849,-1.097216868642849,USA
2019-09-27,1.69,2.797216868642849,-1.107216868642849,USA
2019-09-30,1.68,2.797216868642849,-1.117216868642849,USA
2019-10-01,1.65,3.3517765241980912,-1.7017765241980913,USA
2019-10-02,1.6,3.3517765241980912,-1.7517765241980912,USA
2019-10-03,1.54,3.3517765241980912,-1.8117765241980912,USA
2019-10-04,1.52,3.3517765241980912,-1.8317765241980912,USA
2019-10-07,1.56,3.3517765241980912,-1.7917765241980912,USA
2019-10-08,1.54,3.3517765241980912,-1.8117765241980912,USA
2019-10-09,1.59,3.3517765241980912,-1.7617765241980912,USA
2019-10-10,1.67,3.3517765241980912,-1.6817765241980913,USA
2019-10-11,1.76,3.3517765241980912,-1.5917765241980912,USA
2019-10-14,1.76,3.3517765241980912,-1.5917765241980912,USA
2019-10-15,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-10-16,1.75,3.3517765241980912,-1.6017765241980912,USA
2019-10-17,1.76,3.3517765241980912,-1.5917765241980912,USA
2019-10-18,1.76,3.3517765241980912,-1.5917765241980912,USA
2019-10-21,1.8,3.3517765241980912,-1.5517765241980912,USA
2019-10-22,1.78,3.3517765241980912,-1.5717765241980912,USA
2019-10-23,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-10-24,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-10-25,1.8,3.3517765241980912,-1.5517765241980912,USA
2019-10-28,1.85,3.3517765241980912,-1.5017765241980912,USA
2019-10-29,1.84,3.3517765241980912,-1.5117765241980912,USA
2019-10-30,1.78,3.3517765241980912,-1.5717765241980912,USA
2019-10-31,1.69,3.3517765241980912,-1.6617765241980913,USA
2019-11-01,1.73,3.3517765241980912,-1.6217765241980913,USA
2019-11-04,1.79,3.3517765241980912,-1.5617765241980912,USA
2019-11-05,1.86,3.3517765241980912,-1.4917765241980911,USA
2019-11-06,1.81,3.3517765241980912,-1.5417765241980912,USA
2019-11-07,1.92,3.3517765241980912,-1.4317765241980913,USA
2019-11-08,1.94,3.3517765241980912,-1.4117765241980913,USA
2019-11-11,1.94,3.3517765241980912,-1.4117765241980913,USA
2019-11-12,1.92,3.3517765241980912,-1.4317765241980913,USA
2019-11-13,1.88,3.3517765241980912,-1.4717765241980914,USA
2019-11-14,1.82,3.3517765241980912,-1.5317765241980912,USA
2019-11-15,1.84,3.3517765241980912,-1.5117765241980912,USA
2019-11-18,1.81,3.3517765241980912,-1.5417765241980912,USA
2019-11-19,1.79,3.3517765241980912,-1.5617765241980912,USA
2019-11-20,1.73,3.3517765241980912,-1.6217765241980913,USA
2019-11-21,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-11-22,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-11-25,1.76,3.3517765241980912,-1.5917765241980912,USA
2019-11-26,1.74,3.3517765241980912,-1.6117765241980913,USA
2019-11-27,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-11-28,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-11-29,1.78,3.3517765241980912,-1.5717765241980912,USA
2019-12-02,1.83,3.3517765241980912,-1.5217765241980912,USA
2019-12-03,1.72,3.3517765241980912,-1.6317765241980913,USA
2019-12-04,1.77,3.3517765241980912,-1.5817765241980912,USA
2019-12-05,1.8,3.3517765241980912,-1.5517765241980912,USA
2019-12-06,1.84,3.3517765241980912,-1.5117765241980912,USA
2019-12-09,1.83,3.3517765241980912,-1.5217765241980912,USA
2019-12-10,1.85,3.3517765241980912,-1.5017765241980912,USA
2019-12-11,1.79,3.3517765241980912,-1.5617765241980912,USA
2019-12-12,1.9,3.3517765241980912,-1.4517765241980913,USA
2019-12-13,1.82,3.3517765241980912,-1.5317765241980912,USA
2019-12-16,1.89,3.3517765241980912,-1.4617765241980913,USA
2019-12-17,1.89,3.3517765241980912,-1.4617765241980913,USA
2019-12-18,1.92,3.3517765241980912,-1.4317765241980913,USA
2019-12-19,1.92,3.3517765241980912,-1.4317765241980913,USA
2019-12-20,1.92,3.3517765241980912,-1.4317765241980913,USA
2019-12-23,1.93,3.3517765241980912,-1.4217765241980913,USA
2019-12-24,1.9,3.3517765241980912,-1.4517765241980913,USA
2019-12-25,1.9,3.3517765241980912,-1.4517765241980913,USA
2019-12-26,1.9,3.3517765241980912,-1.4517765241980913,USA
2019-12-27,1.88,3.3517765241980912,-1.4717765241980914,USA
2019-12-30,1.9,3.3517765241980912,-1.4517765241980913,USA
2019-12-31,1.92,3.3517765241980912,-1.4317765241980913,USA
2020-01-01,1.92,1.3585350290757248,0.5614649709242752,USA
2020-01-02,1.88,1.3585350290757248,0.5214649709242751,USA
2020-01-03,1.8,1.3585350290757248,0.4414649709242753,USA
2020-01-06,1.81,1.3585350290757248,0.4514649709242753,USA
2020-01-07,1.83,1.3585350290757248,0.4714649709242753,USA
2020-01-08,1.87,1.3585350290757248,0.5114649709242753,USA
2020-01-09,1.85,1.3585350290757248,0.4914649709242753,USA
2020-01-10,1.83,1.3585350290757248,0.4714649709242753,USA
2020-01-13,1.85,1.3585350290757248,0.4914649709242753,USA
2020-01-14,1.82,1.3585350290757248,0.4614649709242753,USA
2020-01-15,1.79,1.3585350290757248,0.43146497092427527,USA
2020-01-16,1.81,1.3585350290757248,0.4514649709242753,USA
2020-01-17,1.84,1.3585350290757248,0.4814649709242753,USA
2020-01-20,1.84,1.3585350290757248,0.4814649709242753,USA
2020-01-21,1.78,1.3585350290757248,0.42146497092427526,USA
2020-01-22,1.77,1.3585350290757248,0.41146497092427525,USA
2020-01-23,1.74,1.3585350290757248,0.3814649709242752,USA
2020-01-24,1.7,1.3585350290757248,0.3414649709242752,USA
2020-01-27,1.61,1.3585350290757248,0.25146497092427533,USA
2020-01-28,1.65,1.3585350290757248,0.29146497092427515,USA
2020-01-29,1.6,1.3585350290757248,0.24146497092427532,USA
2020-01-30,1.57,1.3585350290757248,0.2114649709242753,USA
2020-01-31,1.51,1.3585350290757248,0.15146497092427524,USA
2020-02-03,1.54,1.3585350290757248,0.18146497092427527,USA
2020-02-04,1.61,1.3585350290757248,0.25146497092427533,USA
2020-02-05,1.66,1.3585350290757248,0.30146497092427516,USA
2020-02-06,1.65,1.3585350290757248,0.29146497092427515,USA
2020-02-07,1.59,1.3585350290757248,0.23146497092427532,USA
2020-02-10,1.56,1.3585350290757248,0.2014649709242753,USA
2020-02-11,1.59,1.3585350290757248,0.23146497092427532,USA
2020-02-12,1.62,1.3585350290757248,0.26146497092427534,USA
2020-02-13,1.61,1.3585350290757248,0.25146497092427533,USA
2020-02-14,1.59,1.3585350290757248,0.23146497092427532,USA
2020-02-17,1.59,1.3585350290757248,0.23146497092427532,USA
2020-02-18,1.55,1.3585350290757248,0.19146497092427528,USA
2020-02-19,1.56,1.3585350290757248,0.2014649709242753,USA
2020-02-20,1.52,1.3585350290757248,0.16146497092427525,USA
2020-02-21,1.46,1.3585350290757248,0.1014649709242752,USA
2020-02-24,1.38,1.3585350290757248,0.02146497092427513,USA
2020-02-25,1.33,1.3585350290757248,-0.028535029075724694,USA
2020-02-26,1.33,1.3585350290757248,-0.028535029075724694,USA
2020-02-27,1.3,1.3585350290757248,-0.05853502907572472,USA
2020-02-28,1.13,1.3585350290757248,-0.22853502907572487,USA
2020-03-02,1.1,1.3585350290757248,-0.2585350290757247,USA
2020-03-03,1.02,1.3585350290757248,-0.33853502907572475,USA
2020-03-04,1.02,1.3585350290757248,-0.33853502907572475,USA
2020-03-05,0.92,1.3585350290757248,-0.4385350290757247,USA
2020-03-06,0.74,1.3585350290757248,-0.6185350290757248,USA
2020-03-09,0.54,1.3585350290757248,-0.8185350290757247,USA
2020-03-10,0.76,1.3585350290757248,-0.5985350290757248,USA
2020-03-11,0.82,1.3585350290757248,-0.5385350290757248,USA
2020-03-12,0.88,1.3585350290757248,-0.47853502907572476,USA
2020-03-13,0.94,1.3585350290757248,-0.4185350290757248,USA
2020-03-16,0.73,1.3585350290757248,-0.6285350290757248,USA
2020-03-17,1.02,1.3585350290757248,-0.33853502907572475,USA
2020-03-18,1.18,1.3585350290757248,-0.17853502907572483,USA
2020-03-19,1.12,1.3585350290757248,-0.23853502907572466,USA
2020-03-20,0.92,1.3585350290757248,-0.4385350290757247,USA
2020-03-23,0.76,1.3585350290757248,-0.5985350290757248,USA
2020-03-24,0.84,1.3585350290757248,-0.5185350290757248,USA
2020-03-25,0.88,1.3585350290757248,-0.47853502907572476,USA
2020-03-26,0.83,1.3585350290757248,-0.5285350290757248,USA
2020-03-27,0.72,1.3585350290757248,-0.6385350290757248,USA
2020-03-30,0.7,1.3585350290757248,-0.6585350290757248,USA
2020-03-31,0.7,1.3585350290757248,-0.6585350290757248,USA
2020-04-01,0.62,-7.39861495878491,8.01861495878491,USA
2020-04-02,0.63,-7.39861495878491,8.02861495878491,USA
2020-04-03,0.62,-7.39861495878491,8.01861495878491,USA
2020-04-06,0.67,-7.39861495878491,8.068614958784911,USA
2020-04-07,0.75,-7.39861495878491,8.148614958784911,USA
2020-04-08,0.77,-7.39861495878491,8.16861495878491,USA
2020-04-09,0.73,-7.39861495878491,8.12861495878491,USA
2020-04-10,0.73,-7.39861495878491,8.12861495878491,USA
2020-04-13,0.76,-7.39861495878491,8.158614958784911,USA
2020-04-14,0.76,-7.39861495878491,8.158614958784911,USA
2020-04-15,0.63,-7.39861495878491,8.02861495878491,USA
2020-04-16,0.61,-7.39861495878491,8.00861495878491,USA
2020-04-17,0.65,-7.39861495878491,8.04861495878491,USA
2020-04-20,0.63,-7.39861495878491,8.02861495878491,USA
2020-04-21,0.58,-7.39861495878491,7.9786149587849104,USA
2020-04-22,0.63,-7.39861495878491,8.02861495878491,USA
2020-04-23,0.61,-7.39861495878491,8.00861495878491,USA
2020-04-24,0.6,-7.39861495878491,7.99861495878491,USA
2020-04-27,0.67,-7.39861495878491,8.068614958784911,USA
2020-04-28,0.62,-7.39861495878491,8.01861495878491,USA
2020-04-29,0.63,-7.39861495878491,8.02861495878491,USA
2020-04-30,0.64,-7.39861495878491,8.03861495878491,USA
2020-05-01,0.64,-7.39861495878491,8.03861495878491,USA
2020-05-04,0.64,-7.39861495878491,8.03861495878491,USA
2020-05-05,0.66,-7.39861495878491,8.05861495878491,USA
2020-05-06,0.72,-7.39861495878491,8.11861495878491,USA
2020-05-07,0.63,-7.39861495878491,8.02861495878491,USA
2020-05-08,0.69,-7.39861495878491,8.08861495878491,USA
2020-05-11,0.73,-7.39861495878491,8.12861495878491,USA
2020-05-12,0.69,-7.39861495878491,8.08861495878491,USA
2020-05-13,0.64,-7.39861495878491,8.03861495878491,USA
2020-05-14,0.63,-7.39861495878491,8.02861495878491,USA
2020-05-15,0.64,-7.39861495878491,8.03861495878491,USA
2020-05-18,0.73,-7.39861495878491,8.12861495878491,USA
2020-05-19,0.7,-7.39861495878491,8.09861495878491,USA
2020-05-20,0.68,-7.39861495878491,8.078614958784911,USA
2020-05-21,0.68,-7.39861495878491,8.078614958784911,USA
2020-05-22,0.66,-7.39861495878491,8.05861495878491,USA
2020-05-25,0.66,-7.39861495878491,8.05861495878491,USA
2020-05-26,0.69,-7.39861495878491,8.08861495878491,USA
2020-05-27,0.68,-7.39861495878491,8.078614958784911,USA
2020-05-28,0.7,-7.39861495878491,8.09861495878491,USA
2020-05-29,0.65,-7.39861495878491,8.04861495878491,USA
2020-06-01,0.66,-7.39861495878491,8.05861495878491,USA
2020-06-02,0.68,-7.39861495878491,8.078614958784911,USA
2020-06-03,0.77,-7.39861495878491,8.16861495878491,USA
2020-06-04,0.82,-7.39861495878491,8.21861495878491,USA
2020-06-05,0.91,-7.39861495878491,8.30861495878491,USA
2020-06-08,0.88,-7.39861495878491,8.27861495878491,USA
2020-06-09,0.84,-7.39861495878491,8.238614958784911,USA
2020-06-10,0.75,-7.39861495878491,8.148614958784911,USA
2020-06-11,0.66,-7.39861495878491,8.05861495878491,USA
2020-06-12,0.71,-7.39861495878491,8.10861495878491,USA
2020-06-15,0.71,-7.39861495878491,8.10861495878491,USA
2020-06-16,0.75,-7.39861495878491,8.148614958784911,USA
2020-06-17,0.74,-7.39861495878491,8.13861495878491,USA
2020-06-18,0.71,-7.39861495878491,8.10861495878491,USA
2020-06-19,0.7,-7.39861495878491,8.09861495878491,USA
2020-06-22,0.71,-7.39861495878491,8.10861495878491,USA
2020-06-23,0.72,-7.39861495878491,8.11861495878491,USA
2020-06-24,0.69,-7.39861495878491,8.08861495878491,USA
2020-06-25,0.68,-7.39861495878491,8.078614958784911,USA
2020-06-26,0.64,-7.39861495878491,8.03861495878491,USA
2020-06-29,0.64,-7.39861495878491,8.03861495878491,USA
2020-06-30,0.66,-7.39861495878491,8.05861495878491,USA
2020-07-01,0.69,-1.3646720997737227,2.0546720997737227,USA
2020-07-02,0.68,-1.3646720997737227,2.044672099773723,USA
2020-07-03,0.68,-1.3646720997737227,2.044672099773723,USA
2020-07-06,0.69,-1.3646720997737227,2.0546720997737227,USA
2020-07-07,0.65,-1.3646720997737227,2.0146720997737226,USA
2020-07-08,0.67,-1.3646720997737227,2.0346720997737227,USA
2020-07-09,0.62,-1.3646720997737227,1.9846720997737228,USA
2020-07-10,0.65,-1.3646720997737227,2.0146720997737226,USA
2020-07-13,0.64,-1.3646720997737227,2.004672099773723,USA
2020-07-14,0.63,-1.3646720997737227,1.9946720997737226,USA
2020-07-15,0.64,-1.3646720997737227,2.004672099773723,USA
2020-07-16,0.62,-1.3646720997737227,1.9846720997737228,USA
2020-07-17,0.64,-1.3646720997737227,2.004672099773723,USA
2020-07-20,0.62,-1.3646720997737227,1.9846720997737228,USA
2020-07-21,0.61,-1.3646720997737227,1.9746720997737226,USA
2020-07-22,0.6,-1.3646720997737227,1.9646720997737228,USA
2020-07-23,0.59,-1.3646720997737227,1.9546720997737226,USA
2020-07-24,0.59,-1.3646720997737227,1.9546720997737226,USA
2020-07-27,0.62,-1.3646720997737227,1.9846720997737228,USA
2020-07-28,0.59,-1.3646720997737227,1.9546720997737226,USA
2020-07-29,0.58,-1.3646720997737227,1.9446720997737228,USA
2020-07-30,0.55,-1.3646720997737227,1.9146720997737228,USA
2020-07-31,0.55,-1.3646720997737227,1.9146720997737228,USA
2020-08-03,0.56,-1.3646720997737227,1.9246720997737228,USA
2020-08-04,0.52,-1.3646720997737227,1.8846720997737227,USA
2020-08-05,0.55,-1.3646720997737227,1.9146720997737228,USA
2020-08-06,0.55,-1.3646720997737227,1.9146720997737228,USA
2020-08-07,0.57,-1.3646720997737227,1.9346720997737226,USA
2020-08-10,0.59,-1.3646720997737227,1.9546720997737226,USA
2020-08-11,0.64,-1.3646720997737227,2.004672099773723,USA
2020-08-12,0.69,-1.3646720997737227,2.0546720997737227,USA
2020-08-13,0.71,-1.3646720997737227,2.0746720997737227,USA
2020-08-14,0.71,-1.3646720997737227,2.0746720997737227,USA
2020-08-17,0.69,-1.3646720997737227,2.0546720997737227,USA
2020-08-18,0.67,-1.3646720997737227,2.0346720997737227,USA
2020-08-19,0.68,-1.3646720997737227,2.044672099773723,USA
2020-08-20,0.65,-1.3646720997737227,2.0146720997737226,USA
2020-08-21,0.64,-1.3646720997737227,2.004672099773723,USA
2020-08-24,0.65,-1.3646720997737227,2.0146720997737226,USA
2020-08-25,0.69,-1.3646720997737227,2.0546720997737227,USA
2020-08-26,0.69,-1.3646720997737227,2.0546720997737227,USA
2020-08-27,0.74,-1.3646720997737227,2.1046720997737225,USA
